keep_id,duplicate_id,score,status,keep_title,keep_category,duplicate_title,duplicate_category
4291,14006,1.0,pending,محلی امروز,medical,محلی امروز,medical
4292,14007,1.0,pending,مذاکرات,general,مذاکرات,general
4297,14012,1.0,pending,پارک علم فناوری هرمزگان,traffic,پارک علم فناوری هرمزگان,traffic
4300,14013,1.0,pending,ناهار,food,ناهار,food
4303,14016,1.0,pending,قرار ملاقات,tourism,قرار ملاقات,tourism
4305,14018,1.0,pending,بهترین غذا بندر,food,بهترین غذا بندر,food
4306,14019,1.0,pending,ارزان ترین هتل,tourism,ارزان ترین هتل,tourism
4307,14020,1.0,pending,نزدیک ترین بیمارستان,medical,نزدیک ترین بیمارستان,medical
4308,14021,1.0,pending,بهترین فصل سفر,general,بهترین فصل سفر,general
4309,14022,1.0,pending,کجا شنا کنم,tourism,کجا شنا کنم,tourism
4310,14023,1.0,pending,قیمت تاکسی,general,قیمت تاکسی,general
4312,14025,1.0,pending,چطور برم هرمز,general,چطور برم هرمز,general
4316,14029,1.0,pending,آب هوا فردا,general,آب هوا فردا,general
4320,14033,1.0,pending,کجا عکس بگیرم,tourism,کجا عکس بگیرم,tourism
4322,14035,1.0,pending,نهار,food,نهار,food
4324,14037,1.0,pending,قایق,tourism,قایق,tourism
4325,14038,1.0,pending,ماهی,tourism,ماهی,tourism
4329,14041,1.0,pending,پیشگیری گرمازدگی,medical,پیشگیری گرمازدگی,medical
4330,14042,1.0,pending,گرمازدگی هرمزگان,medical,گرمازدگی هرمزگان,medical
4340,14052,1.0,pending,گروه های جام جهانی 2026,general,گروه های جام جهانی 2026,general
4347,14059,1.0,pending,روانشناس کی برم,medical,روانشناس کی برم,medical
4351,14063,1.0,pending,گمبرون,tourism,گمبرون,tourism
4353,14065,1.0,pending,قتل,general,قتل,general
4355,14067,1.0,pending,صبح,general,صبح,general
4357,14069,1.0,pending,خدا,general,خدا,general
4358,14070,1.0,pending,pcr,medical,pcr,medical
4363,14075,1.0,pending,بندرلنگه,tourism,بندرلنگه,tourism
4364,14076,1.0,pending,لاوان,tourism,لاوان,tourism
4368,14080,1.0,pending,پزشکی,medical,پزشکی,medical
4370,14082,1.0,pending,معابر فرعی,traffic,معابر فرعی,traffic
4371,14083,1.0,pending,نقاط پرخطر,traffic,نقاط پرخطر,traffic
4375,14087,1.0,pending,هشدار تصادف,traffic,هشدار تصادف,traffic
4376,14088,1.0,pending,ردیابی,traffic,ردیابی,traffic
4377,14089,1.0,pending,آموزشی,traffic,آموزشی,traffic
4378,14090,1.0,pending,کسب وکار,general,کسب وکار,general
4380,14092,1.0,pending,تحلیل ترافیک,traffic,تحلیل ترافیک,traffic
4381,14093,1.0,pending,اپلیکیشن hdp,tourism,اپلیکیشن hdp,tourism
4382,14094,1.0,pending,امکانات hdp,tourism,امکانات hdp,tourism
4383,14095,1.0,pending,نقشه راه hdp,traffic,نقشه راه hdp,traffic
4384,14096,1.0,pending,هرمز کامل,tourism,هرمز کامل,tourism
4385,14097,1.0,pending,قشم کامل,tourism,قشم کامل,tourism
4386,14098,1.0,pending,کیش کامل,tourism,کیش کامل,tourism
4387,14099,1.0,pending,هندورابی,tourism,هندورابی,tourism
4391,14103,1.0,pending,غذا کامل,food,غذا کامل,food
4394,14106,1.0,pending,مستندات hdp,traffic,مستندات hdp,traffic
4395,14107,1.0,pending,روش تحقیق,traffic,روش تحقیق,traffic
4396,14108,1.0,pending,یافته ها,traffic,یافته ها,traffic
4397,14109,1.0,pending,راهکارها,traffic,راهکارها,traffic
4398,14110,1.0,pending,معماری hdp,general,معماری hdp,general
4399,14111,1.0,pending,مدل مالی,tourism,مدل مالی,tourism
4400,14112,1.0,pending,kpi,traffic,kpi,traffic
4401,14113,1.0,pending,ذینفعان,traffic,ذینفعان,traffic
4403,14115,1.0,pending,گردشگری جامع,tourism,گردشگری جامع,tourism
4410,14122,1.0,pending,ترافیک صبحگاهی,traffic,ترافیک صبحگاهی,traffic
4411,14123,1.0,pending,ترافیک عصرگاهی,traffic,ترافیک عصرگاهی,traffic
4412,14124,1.0,pending,نقاط اوج ترافیک,traffic,نقاط اوج ترافیک,traffic
4413,14125,1.0,pending,کی برم بیرون,traffic,کی برم بیرون,traffic
4414,14126,1.0,pending,الان چطوره,traffic,الان چطوره,traffic
4415,14127,1.0,pending,محور حاجی آباد کامل,traffic,محور حاجی آباد کامل,traffic
4416,14128,1.0,pending,ترافیک لحظه ای,traffic,ترافیک لحظه ای,traffic
4417,14129,1.0,pending,محور حاجی آباد,traffic,محور حاجی آباد,traffic
4418,14130,1.0,pending,چشمه سبزپوشان,tourism,چشمه سبزپوشان,tourism
4420,14132,1.0,pending,نقاط حادثه خیز محور,traffic,نقاط حادثه خیز محور,traffic
4421,14133,1.0,pending,راهکارهای محور,traffic,راهکارهای محور,traffic
4422,14134,1.0,pending,تحلیل مسیر هدیش سرباز,traffic,تحلیل مسیر هدیش سرباز,traffic
4423,14135,1.0,pending,تحلیل مسیر شرق,traffic,تحلیل مسیر شرق,traffic
4425,14137,1.0,pending,تحلیل کریدور ساحلی,traffic,تحلیل کریدور ساحلی,traffic
4426,14138,1.0,pending,تحلیل مسیر جهانبار,traffic,تحلیل مسیر جهانبار,traffic
4427,14139,1.0,pending,تحلیل مسیر شرق کامل,traffic,تحلیل مسیر شرق کامل,traffic
4428,14140,1.0,pending,ساعات پیک بندرعباس,traffic,ساعات پیک بندرعباس,traffic
4429,14141,1.0,pending,راهکارهای ترافیکی,traffic,راهکارهای ترافیکی,traffic
4430,14142,1.0,pending,شرق هرمزگان,traffic,شرق هرمزگان,traffic
4432,14144,1.0,pending,راهکارهای شرق,traffic,راهکارهای شرق,traffic
4434,14146,1.0,pending,شمال بندرعباس,tourism,شمال بندرعباس,tourism
4437,14149,1.0,pending,نسخه,general,نسخه,general
4438,14150,1.0,pending,وضعیت,general,وضعیت,general
4440,14152,1.0,pending,آداب و رسوم,food,آداب و رسوم,food
4442,14154,1.0,pending,آلودگی تفصیلی,food,آلودگی تفصیلی,food
4443,14155,1.0,pending,بندرعباس کلانشهر,traffic,بندرعباس کلانشهر,traffic
4445,14157,1.0,pending,گویش بندری,food,گویش بندری,food
4447,14159,1.0,pending,پیک ترافیک شهری,traffic,پیک ترافیک شهری,traffic
4449,14161,1.0,pending,هتل های بندرعباس,tourism,هتل های بندرعباس,tourism
4452,14164,1.0,pending,ترافیک زنده,traffic,ترافیک زنده,traffic
4453,14165,1.0,pending,آموزش گویش بندری,food,آموزش گویش بندری,food
4456,14168,1.0,pending,گزارش روزانه ترافیک,traffic,گزارش روزانه ترافیک,traffic
4457,14169,1.0,pending,محور اسکله خونسرخ,traffic,محور اسکله خونسرخ,traffic
4458,14170,1.0,pending,نقاط حادثه خیز ایمن سازی,traffic,نقاط حادثه خیز ایمن سازی,traffic
4459,14171,1.0,pending,پارک ساحلی نخل ناخدا,tourism,پارک ساحلی نخل ناخدا,tourism
4461,14173,1.0,pending,محله سورو,traffic,محله سورو,traffic
4464,14176,1.0,pending,پروژه های عمرانی,tourism,پروژه های عمرانی,tourism
4466,14178,1.0,pending,جزایر کامل,tourism,جزایر کامل,tourism
4470,14182,1.0,pending,پارک ساحلی دولت,tourism,پارک ساحلی دولت,tourism
4479,14191,1.0,pending,عمارت کلاه فرنگی جدید,culture,عمارت کلاه فرنگی جدید,culture
4480,14192,1.0,pending,پارک ساحلی دولت جدید,tourism,پارک ساحلی دولت جدید,tourism
4481,14193,1.0,pending,پارک ولایت جدید,traffic,پارک ولایت جدید,traffic
4486,14198,1.0,pending,آلودگی هوا جدید,general,آلودگی هوا جدید,general
4490,14202,1.0,pending,ترافیک روزهای هفته,traffic,ترافیک روزهای هفته,traffic
4491,14203,1.0,pending,ترافیک پیامبر اعظم,traffic,ترافیک پیامبر اعظم,traffic
4496,14207,1.0,pending,ترافیک نخل ناخدا,traffic,ترافیک نخل ناخدا,traffic
4497,14208,1.0,pending,اطلس گردشگری,tourism,اطلس گردشگری,tourism
4501,14212,1.0,pending,تصادفات جدید,traffic,تصادفات جدید,traffic
4502,14213,1.0,pending,گویش بندرعباسی کامل,culture,گویش بندرعباسی کامل,culture
4503,14214,1.0,pending,مسیرهای سفر,tourism,مسیرهای سفر,tourism
4507,14218,1.0,pending,وضعیت سیستم,tourism,وضعیت سیستم,tourism
4509,14220,1.0,pending,الگوهای ترافیک,traffic,الگوهای ترافیک,traffic
4511,14222,1.0,pending,مسیریاب بندری کامل,traffic,مسیریاب بندری کامل,traffic
4514,14225,1.0,pending,بیمارستان محمدی,medical,بیمارستان محمدی,medical
4528,14238,1.0,pending,لغتنامه چت,culture,لغتنامه چت,culture
4532,14242,1.0,pending,مکالمات معنایی بندری,traffic,مکالمات معنایی بندری,traffic
4534,14244,1.0,pending,راهنمای مکالمه ai,traffic,راهنمای مکالمه ai,traffic
4535,14245,1.0,pending,شمال غربی ترافیک,traffic,شمال غربی ترافیک,traffic
4536,14246,1.0,pending,شمال شرقی ترافیک,traffic,شمال شرقی ترافیک,traffic
4538,14248,1.0,pending,هندورابی جامع,tourism,هندورابی جامع,tourism
4539,14249,1.0,pending,هنگام جامع,tourism,هنگام جامع,tourism
4540,14250,1.0,pending,ابوموسی جامع,tourism,ابوموسی جامع,tourism
4541,14251,1.0,pending,لاوان جامع,tourism,لاوان جامع,tourism
4542,14252,1.0,pending,جنوب ترافیک,traffic,جنوب ترافیک,traffic
4549,14259,1.0,pending,ترافیک هرمزگان,traffic,ترافیک هرمزگان,traffic
4550,14260,1.0,pending,بستک کامل,food,بستک کامل,food
4552,14262,1.0,pending,پارسیان کامل,tourism,پارسیان کامل,tourism
4553,14263,1.0,pending,آمار تردد استان,traffic,آمار تردد استان,traffic
4554,14264,1.0,pending,اطلس زیرساخت بندرعباس,traffic,اطلس زیرساخت بندرعباس,traffic
4556,14266,1.0,pending,زیرساخت ترافیک بندرعباس,traffic,زیرساخت ترافیک بندرعباس,traffic
4557,14267,1.0,pending,اطلس زیرساخت,traffic,اطلس زیرساخت,traffic
4558,14268,1.0,pending,مصاحبه ها,traffic,مصاحبه ها,traffic
4559,14269,1.0,pending,راهکارهای زیرساخت,traffic,راهکارهای زیرساخت,traffic
4569,14279,1.0,pending,اطلس نهایی محلات,traffic,اطلس نهایی محلات,traffic
4572,14282,1.0,pending,اطلس مناطق شهری,traffic,اطلس مناطق شهری,traffic
4574,14284,1.0,pending,ترافیک سه شنبه,traffic,ترافیک سه شنبه,traffic
4577,14287,1.0,pending,اتوتاج,traffic,اتوتاج,traffic
4578,14288,1.0,pending,گزارش ترافیک امروز,traffic,گزارش ترافیک امروز,traffic
4583,14292,1.0,pending,شهید تختی نژاد,traffic,شهید تختی نژاد,traffic
4588,14297,1.0,pending,گویش مکالمات مسیریابی,traffic,گویش مکالمات مسیریابی,traffic
4589,14298,1.0,pending,ترافیک امروز کامل,traffic,ترافیک امروز کامل,traffic
4590,14299,1.0,pending,تصادفات هدیش کامل,traffic,تصادفات هدیش کامل,traffic
4600,14309,1.0,pending,کاشت نوزاد بندرعباس,medical,کاشت نوزاد بندرعباس,medical
4603,14312,1.0,pending,دکتر کودکان بندرعباس,medical,دکتر کودکان بندرعباس,medical
4606,14315,1.0,pending,فوتبال ساحلی هرمزگان,tourism,فوتبال ساحلی هرمزگان,tourism
4613,14322,1.0,pending,بزرگترین محله بندرعباس,tourism,بزرگترین محله بندرعباس,tourism
4615,14324,1.0,pending,بهترین منطقه توریستی,tourism,بهترین منطقه توریستی,tourism
4616,14325,1.0,pending,بوم گردی های برتر هرمزگان,tourism,بوم گردی های برتر هرمزگان,tourism
4624,14333,1.0,pending,مکالمه رانندگان رودان,traffic,مکالمه رانندگان رودان,traffic
4628,14337,1.0,pending,مکالمه روزمره بندری کامل,traffic,مکالمه روزمره بندری کامل,traffic
4646,14355,1.0,pending,ثبت نام hdp,tourism,ثبت نام hdp,tourism
4648,14357,1.0,pending,قوانین رانندگی hdp,traffic,قوانین رانندگی hdp,traffic
4650,14359,1.0,pending,سوالات متداول hdp,traffic,سوالات متداول hdp,traffic
4656,14365,1.0,pending,ثبت نام موتور,traffic,ثبت نام موتور,traffic
4661,14370,1.0,pending,مسیر محلات بندرعباس,traffic,مسیر محلات بندرعباس,traffic
4663,14372,1.0,pending,مسیر های داخل شهری,traffic,مسیر های داخل شهری,traffic
4669,14378,1.0,pending,محله گلشهر شمالی,traffic,محله گلشهر شمالی,traffic
4670,14379,1.0,pending,محله گلشهر جنوبی,traffic,محله گلشهر جنوبی,traffic
4671,14380,1.0,pending,محله الهیه شمالی,traffic,محله الهیه شمالی,traffic
4672,14381,1.0,pending,محله الهیه جنوبی,traffic,محله الهیه جنوبی,traffic
4673,14382,1.0,pending,محله نایبند شمالی,traffic,محله نایبند شمالی,traffic
4674,14383,1.0,pending,محله نایبند جنوبی,traffic,محله نایبند جنوبی,traffic
4675,14384,1.0,pending,محله بلوچها,traffic,محله بلوچها,traffic
4676,14385,1.0,pending,محله چهارراه غزی,traffic,محله چهارراه غزی,traffic
4677,14386,1.0,pending,محله پل خواجو,traffic,محله پل خواجو,traffic
4678,14387,1.0,pending,محله پیامبر اعظم,traffic,محله پیامبر اعظم,traffic
4679,14388,1.0,pending,محله دوهزار,traffic,محله دوهزار,traffic
4680,14389,1.0,pending,محله اسلام آباد,traffic,محله اسلام آباد,traffic
4682,14391,1.0,pending,محله ایسین,traffic,محله ایسین,traffic
4684,14393,1.0,pending,محله باقرآباد,traffic,محله باقرآباد,traffic
4686,14395,1.0,pending,معابر اصلی بندرعباس,traffic,معابر اصلی بندرعباس,traffic
4688,14397,1.0,pending,قطعات خودرو سبک,traffic,قطعات خودرو سبک,traffic
4699,14408,1.0,pending,دوربین های ثبت تخلف بندرعباس,traffic,دوربین های ثبت تخلف بندرعباس,traffic
4702,14411,1.0,pending,دوربین های مداربسته بندرعباس,traffic,دوربین های مداربسته بندرعباس,traffic
4703,14412,1.0,pending,دوربین چراغ قرمز بندرعباس,traffic,دوربین چراغ قرمز بندرعباس,traffic
4704,14413,1.0,pending,دوربین های ثبت تخلف سرعت بندرعباس,traffic,دوربین های ثبت تخلف سرعت بندرعباس,traffic
4705,14414,1.0,pending,تشخیص چهره بندرعباس,traffic,تشخیص چهره بندرعباس,traffic
4712,14415,1.0,pending,انواع ماهی,food,انواع ماهی,food
4714,14417,1.0,pending,طرز تهیه قلیه ماهی,food,طرز تهیه قلیه ماهی,food
4716,14419,1.0,pending,طرز پخت ماهی,food,طرز پخت ماهی,food
4733,14427,1.0,pending,درد عضلانی,medical,درد عضلانی,medical
4734,14428,1.0,pending,بهترین دکتر ارتوپد بندرعباس,medical,بهترین دکتر ارتوپد بندرعباس,medical
4750,14430,1.0,pending,دمنوش های درمانی,food,دمنوش های درمانی,food
4753,14433,1.0,pending,مراسم سنتی هرمزگان,food,مراسم سنتی هرمزگان,food
4758,14438,1.0,pending,گزارش تصادفات روزانه,traffic,گزارش تصادفات روزانه,traffic
4759,14439,1.0,pending,تصادفات فوتی امروز,traffic,تصادفات فوتی امروز,traffic
4760,14440,1.0,pending,تصادفات جرحی امروز,traffic,تصادفات جرحی امروز,traffic
4762,14441,1.0,pending,پیشگیری از تصادف,traffic,پیشگیری از تصادف,traffic
4776,14442,1.0,pending,دوربین های فعال بندرعباس,traffic,دوربین های فعال بندرعباس,traffic
4777,14443,1.0,pending,جریمه های راهنمایی رانندگی,traffic,جریمه های راهنمایی رانندگی,traffic
4790,14444,1.0,pending,دوربین های 1405 احداث,traffic,دوربین های 1405 احداث,traffic
4793,14447,1.0,pending,حوادث 1405,traffic,حوادث 1405,traffic
4794,14448,1.0,pending,حوادث,traffic,حوادث,traffic
4795,14449,1.0,pending,حوادث سال 1403,traffic,حوادث سال 1403,traffic
4796,14450,1.0,pending,حوادث سال 1404,traffic,حوادث سال 1404,traffic
4797,14451,1.0,pending,حوادث سال 1405,traffic,حوادث سال 1405,traffic
4804,14452,1.0,pending,رویدادهای ملی,medical,رویدادهای ملی,medical
4914,14555,1.0,pending,تعمیر کولر,general,تعمیر کولر,general
4915,14556,1.0,pending,تعمیر لوله,general,تعمیر لوله,general
4916,14557,1.0,pending,تعمیر برق,general,تعمیر برق,general
4917,14558,1.0,pending,تصادف چه کنم,traffic,تصادف چه کنم,traffic
4919,14560,1.0,pending,تصادف میناب,traffic,تصادف میناب,traffic
4934,14569,1.0,pending,شهردار,traffic,شهردار,traffic
4938,14571,1.0,pending,حمیدرضا حیدری,traffic,حمیدرضا حیدری,traffic
4943,14573,1.0,pending,تیم hdp,traffic,تیم hdp,traffic
4956,14576,1.0,pending,بهبود وضعیت,traffic,بهبود وضعیت,traffic
4962,14577,1.0,pending,پویش,traffic,پویش,traffic
4969,14579,1.0,pending,یاداوری رویداد,traffic,یاداوری رویداد,traffic
4973,14580,1.0,pending,پارک های بندرعباس کامل,traffic,پارک های بندرعباس کامل,traffic
4978,14581,1.0,pending,دکتر قلب بندرعباس,medical,دکتر قلب بندرعباس,medical
5001,14590,1.0,pending,اطلس معابر بندرعباس,traffic,اطلس معابر بندرعباس,traffic
5002,14591,1.0,pending,مشاغل گردشگری هرمزگان,tourism,مشاغل گردشگری هرمزگان,tourism
5017,14597,1.0,pending,ساختار نظامی هرمزگان,traffic,ساختار نظامی هرمزگان,traffic
5018,14598,1.0,pending,سازمان حمل نقل هرمزگان,traffic,سازمان حمل نقل هرمزگان,traffic
5021,14600,1.0,pending,سازمان حمل نقل,traffic,سازمان حمل نقل,traffic
5039,14604,1.0,pending,پروپوزال hdp,traffic,پروپوزال hdp,traffic
5040,14605,1.0,pending,دوقلوی دیجیتال,traffic,دوقلوی دیجیتال,traffic
5041,14606,1.0,pending,گیمیفیکیشن رانندگی,traffic,گیمیفیکیشن رانندگی,traffic
5042,14607,1.0,pending,اتاق پایش دیجیتال,traffic,اتاق پایش دیجیتال,traffic
5043,14608,1.0,pending,نقاط حادثه خیز بندرعباس,traffic,نقاط حادثه خیز بندرعباس,traffic
5044,14609,1.0,pending,بحران ترافیک بندرعباس,traffic,بحران ترافیک بندرعباس,traffic
5045,14610,1.0,pending,گره های ترافیکی بندرعباس,traffic,گره های ترافیکی بندرعباس,traffic
5047,14612,1.0,pending,فرهنگ رانندگی بندرعباس,traffic,فرهنگ رانندگی بندرعباس,traffic
5048,14613,1.0,pending,تصادفات بندرعباس,traffic,تصادفات بندرعباس,traffic
5049,14614,1.0,pending,پروژه hdp کامل,traffic,پروژه hdp کامل,traffic
5056,14621,1.0,pending,دکتر بتول عباسی,medical,دکتر بتول عباسی,medical
5058,14623,1.0,pending,ساختمان پزشکان پارسیان,medical,ساختمان پزشکان پارسیان,medical
5059,14624,1.0,pending,پزشکان پارسیان,medical,پزشکان پارسیان,medical
5062,14627,1.0,pending,ndt,general,ndt,general
5064,14629,1.0,pending,دواپس,general,دواپس,general
5065,14630,1.0,pending,داکر,general,داکر,general
5069,14632,1.0,pending,bandari proverbs,general,bandari proverbs,general
5071,14634,1.0,pending,traffic laws,traffic,traffic laws,traffic
8567,14291,1.0,pending,بلوار شهید رجایی,traffic,بلوار شهید رجایی,traffic
9206,14825,1.0,pending,title,tourism,title,tourism
9282,14900,1.0,pending,ادویه بندری,food,ادویه بندری,food
9283,14901,1.0,pending,غذاهای دریایی,food,غذاهای دریایی,food
9285,14903,1.0,pending,رستوران بورکه,food,رستوران بورکه,food
9287,14905,1.0,pending,اورنی,food,اورنی,food
9291,14909,1.0,pending,زیورآلات بندری,culture,زیورآلات بندری,culture
9296,14914,1.0,pending,مسیرهای شهری,traffic,مسیرهای شهری,traffic
9302,14920,1.0,pending,تخلفات رانندگی,traffic,تخلفات رانندگی,traffic
9303,14921,1.0,pending,جریمه رانندگی,traffic,جریمه رانندگی,traffic
9304,14922,1.0,pending,پیشنهادات رانندگی,traffic,پیشنهادات رانندگی,traffic
9305,14923,1.0,pending,دوراهی ایسینی,traffic,دوراهی ایسینی,traffic
9313,14931,1.0,pending,ایسین پاتل,traffic,ایسین پاتل,traffic
9316,14934,1.0,pending,سنگ کلیه,medical,سنگ کلیه,medical
9317,14935,1.0,pending,نفخ نوزاد,medical,نفخ نوزاد,medical
9318,14936,1.0,pending,راهنمای گردشگری هرمزگان,tourism,راهنمای گردشگری هرمزگان,tourism
9319,14937,1.0,pending,هتل های هرمزگان,tourism,هتل های هرمزگان,tourism
9325,14943,1.0,pending,پیست موتورسواری,traffic,پیست موتورسواری,traffic
9327,14944,1.0,pending,پست موتور سیکلت,traffic,پست موتور سیکلت,traffic
9329,14946,1.0,pending,موتور سیکلت,traffic,موتور سیکلت,traffic
9332,14948,1.0,pending,گنو,tourism,گنو,tourism
9333,14949,1.0,pending,استخرهای هرمزگان,tourism,استخرهای هرمزگان,tourism
9334,14950,1.0,pending,پارک آبی,tourism,پارک آبی,tourism
9335,14951,1.0,pending,استخرهای بندرعباس,tourism,استخرهای بندرعباس,tourism
9337,14953,1.0,pending,بیمارستان های بندرعباس,medical,بیمارستان های بندرعباس,medical
9338,14954,1.0,pending,سالمندان,medical,سالمندان,medical
9347,14958,1.0,pending,گزارش دانشنامه,tourism,گزارش دانشنامه,tourism
9361,14962,1.0,pending,دادگاه صلح,traffic,دادگاه صلح,traffic
9362,14963,1.0,pending,شورای حل اختلاف,traffic,شورای حل اختلاف,traffic
9365,14966,1.0,pending,آموزشگاه ریاضی,medical,آموزشگاه ریاضی,medical
9370,14970,1.0,pending,اتحادیه حمل و نقل بندرعباس,traffic,اتحادیه حمل و نقل بندرعباس,traffic
9379,14978,1.0,pending,بندر نوستالژی - فروپاشی,tourism,بندر نوستالژی - فروپاشی,tourism
9385,14984,1.0,pending,اطلس پزشکی بندرعباس,medical,اطلس پزشکی بندرعباس,medical
9387,14986,1.0,pending,دوربین ترافیک بندرعباس,traffic,دوربین ترافیک بندرعباس,traffic
9388,14987,1.0,pending,بهترین دکتر بندرعباس,medical,بهترین دکتر بندرعباس,medical
9390,14989,1.0,pending,فست فود بندرعباس,medical,فست فود بندرعباس,medical
9392,14991,1.0,pending,تفریح بندرعباس,tourism,تفریح بندرعباس,tourism
9403,15002,1.0,pending,قاچاق سوخت بندرعباس,traffic,قاچاق سوخت بندرعباس,traffic
9404,15003,1.0,pending,دوربین پلاک خوان سوخت,traffic,دوربین پلاک خوان سوخت,traffic
9405,15004,1.0,pending,راهکار قاچاق سوخت,traffic,راهکار قاچاق سوخت,traffic
9406,15005,1.0,pending,قاچاق سوخت,traffic,قاچاق سوخت,traffic
9407,15006,1.0,pending,آمار قاچاق سوخت,general,آمار قاچاق سوخت,general
9413,15012,1.0,pending,شهر قشم,tourism,شهر قشم,tourism
9414,15013,1.0,pending,گویش قشمی,tourism,گویش قشمی,tourism
9415,15014,1.0,pending,ویس قشم,tourism,ویس قشم,tourism
9416,15015,1.0,pending,شهر کیش,tourism,شهر کیش,tourism
9417,15016,1.0,pending,گویش کیشی,tourism,گویش کیشی,tourism
9418,15017,1.0,pending,ویس کیش,tourism,ویس کیش,tourism
9455,15054,1.0,pending,پل های بندرعباس,traffic,پل های بندرعباس,traffic
9456,15055,1.0,pending,دوربین چراغ قرمز,traffic,دوربین چراغ قرمز,traffic
9458,15057,1.0,pending,دوربین چهارراه غزی,traffic,دوربین چهارراه غزی,traffic
9459,15058,1.0,pending,دوربین میدان سپاه,traffic,دوربین میدان سپاه,traffic
9461,15060,1.0,pending,دوربین پل خواجو,traffic,دوربین پل خواجو,traffic
9462,15061,1.0,pending,دوربین سربالایی هدیش,traffic,دوربین سربالایی هدیش,traffic
9463,15062,1.0,pending,دوربین نخل ناخدا,traffic,دوربین نخل ناخدا,traffic
9464,15063,1.0,pending,دوربین سه راه برق,traffic,دوربین سه راه برق,traffic
9465,15064,1.0,pending,دوربین پاسداران سجادیه,traffic,دوربین پاسداران سجادیه,traffic
9466,15065,1.0,pending,دوربین ساحل سورو,traffic,دوربین ساحل سورو,traffic
9467,15066,1.0,pending,دوربین ورودی بندر,traffic,دوربین ورودی بندر,traffic
9468,15067,1.0,pending,دوربین پارک دولت,traffic,دوربین پارک دولت,traffic
9469,15068,1.0,pending,دوربین پارک غدیر,traffic,دوربین پارک غدیر,traffic
9470,15069,1.0,pending,دوربین سه راه ایسین,traffic,دوربین سه راه ایسین,traffic
9471,15070,1.0,pending,دوربین جاده میناب,traffic,دوربین جاده میناب,traffic
9472,15071,1.0,pending,آمار دوربین ها,traffic,آمار دوربین ها,traffic
9478,15077,1.0,pending,اصطلاحات رانندگی بندری,traffic,اصطلاحات رانندگی بندری,traffic
9481,15080,1.0,pending,غذاهای بندری,food,غذاهای بندری,food
9495,15094,1.0,pending,لیست پارک های بندرعباس,tourism,لیست پارک های بندرعباس,tourism
9499,15095,1.0,pending,پارک ساحلی سورو,tourism,پارک ساحلی سورو,tourism
9500,15096,1.0,pending,بهترین پارک برای خانواده,tourism,بهترین پارک برای خانواده,tourism
9501,15097,1.0,pending,پارک مناسب پیک نیک,tourism,پارک مناسب پیک نیک,tourism
9504,15100,1.0,pending,چگونه از فرسودگی زودرس باتری خودرو در گرما جلوگیری کنیم؟,traffic,چگونه از فرسودگی زودرس باتری خودرو در گرما جلوگیری کنیم؟,traffic
9505,15101,1.0,pending,علائم گرمازدگی در رانندگان چیست و چه باید کرد؟,medical,علائم گرمازدگی در رانندگان چیست و چه باید کرد؟,medical
9511,15107,1.0,pending,بهترین زمان سفر به جزایر هرمزگان از نظر آب و هوا کی است؟,tourism,بهترین زمان سفر به جزایر هرمزگان از نظر آب و هوا کی است؟,tourism
9513,15109,1.0,pending,چگونه مصرف سوخت خودرو را در ترافیک سنگین بندرعباس کاهش دهیم؟,traffic,چگونه مصرف سوخت خودرو را در ترافیک سنگین بندرعباس کاهش دهیم؟,traffic
9515,15111,1.0,pending,هزینه سفر قشم,tourism,هزینه سفر قشم,tourism
9516,15112,1.0,pending,علائم گرمازدگی,medical,علائم گرمازدگی,medical
9518,15114,1.0,pending,پیشگیری از تصادف جاده ای,traffic,پیشگیری از تصادف جاده ای,traffic
9519,15115,1.0,pending,کاهش مصرف سوخت در ترافیک,traffic,کاهش مصرف سوخت در ترافیک,traffic
9644,15167,1.0,pending,نون حلال,general,نون حلال,general
9671,9672,1.0,pending,آموزش هرمزگان,education,آموزش هرمزگان,education
10004,11008,1.0,pending,سونوگرافی بارداری,general,سونوگرافی بارداری,general
10005,11009,1.0,pending,سونوگرافی شکم,general,سونوگرافی شکم,general
10007,11010,1.0,pending,سونوگرافی تیروئید,general,سونوگرافی تیروئید,general
10028,10702,1.0,pending,آزمایش ادرار,general,آزمایش ادرار,general
10196,10391,1.0,pending,خوشه تست آلایندگی,general,خوشه تست آلایندگی,general
10197,10392,1.0,pending,خوشه تست ترمز,general,خوشه تست ترمز,general
10198,10393,1.0,pending,خوشه تست چراغ ها,traffic,خوشه تست چراغ ها,traffic
10211,10235,1.0,pending,تست آلایندگی بنزینی,general,تست آلایندگی بنزینی,general
10212,10236,1.0,pending,تست آلایندگی دیزلی,general,تست آلایندگی دیزلی,general
10215,10239,1.0,pending,تست ترمز جلو,general,تست ترمز جلو,general
10216,10240,1.0,pending,تست ترمز عقب,general,تست ترمز عقب,general
10217,10241,1.0,pending,تست ترمز دستی,general,تست ترمز دستی,general
10548,10560,1.0,pending,درمان تب کودک,medical,درمان تب کودک,medical
10550,10562,1.0,pending,زمان مراجعه به پزشک در تب کودک,medical,زمان مراجعه به پزشک در تب کودک,medical
10551,10563,1.0,pending,تغذیه نوزاد 6 ماهه,general,تغذیه نوزاد 6 ماهه,general
